compartment_id,detector_id,detector_rule_id,id,labels0,lifecycle_detail,lifecycle_state,locks,region,resource_id,resource_name,resource_type,risk_level,risk_score,target_id,time_first_detected,time_last_detected,comment,description,recommendation
ocid1.compartment.oc1..aaaaaaaaco3oy3j3c7bzrcxrrujg7guknw7dvpl57ayfvaef7zthbots5usq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqojptdkd4wpxzqhid7qwutzakqzieclp6ibuq7qjgqinq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljr6on5yn4fp5n5uzl4gxrcefeorcirkvfzef7pltrksowde62bdyaq;COM-APW-CAL-VMA-O11-002;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-05 04:09:23.764000+00:00;2025-09-16 18:09:22.285000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaaiz5ve4v3ezanfsojomk3v6sghzf4qq5ewpdp7rt6vgwcdcgajbtq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqcmcsrfs4oma5g7ovfvfeimiryb35ekh6raiwoqmb6a5a;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrk33to25bzoqy7qbahbym5cev6lqisdnonphgww6ksjjy4m5b2eka;COM-RDD-PRO-SDB-O11-002;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-25 18:08:27.893000+00:00;2025-09-16 17:46:00.004000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaazabxucucyuuv36onpvdh5wvuvc4kfevoiw6gi7nw4xjd46zmt3ua;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqpmzvbuoqhhw73e7vbzzgns2h6sdpgk357xqistlp6jda;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrilmg3nranjcfcn5ursulaglxy2er34j2z44wndtznr5ukvlsgn4q;STF-VOT-PRO-VMA-OCI1-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-24 16:04:07.651000+00:00;2025-09-16 17:34:48.893000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaao3jodfosepv3metrhjdmvkqhj62w6szajhgacb3szuyfo67lurkq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq2m7lsw66jbpungcr3xscthc2ynpjpjtaqpm6lxd64hoq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrt3g7a3zansyeazzxf5j2qehzcsxxsiu7xmzxvt3gxcc2auefszsq;COM-RDD-DES-VMA-O11-002;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-09 21:38:58.139000+00:00;2025-09-16 18:02:30.877000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa35xmv2ic6776i7e3hf26lyavyonrnywfi634ibrlukvgnt2ozawq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqcjj4lgmgzrn6plwbmydcdihb3ue2nwy3eicuwliwl25q;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrq5gtpf46u75lcbwk2ymlawzoygfemw5jsa4jaikfvdkmh4veutvq;GOB-BBT-CAL-VMA-O11-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-16 20:59:42.632000+00:00;2025-09-16 17:59:41.937000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaaleuxcieeluii4jlcl3pepcmrmxbb3hdalt5m2rpfvxzwwvrjlzga;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqdybq6qa2al4xjzg7rgzge7nzmabdjvd4yy7ylvcod3mq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrtbjqu2or2xse52y6ur55hnb43ysmymmajd55y7xvrorefbcqjfrq;TEC-SCA-DES-SDB-O11-002;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-04 16:40:44.236000+00:00;2025-09-16 17:36:29.993000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa35raeuvx3cxe7mnpgxanqsz6kxclq4zsqqi6xc6yjg43jmj5fyza;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqjledy3sfe6yjhtksqesyaidoi57g4xtfllcbgibvklpa;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrqifc5rqnq2vq2zysqwytb5ruaf52cbe5bdqt7dgnqwkjgpylujrq;COM-POL-PRO-VMA-O11-006;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-08 16:51:50.852000+00:00;2025-09-16 18:28:38.858000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaalul665g5ejdlo5i5gxzyzsfjcwyiv3t2jfejbbwvvecz3o4qbilq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq75ucj7ipamxsvwgzwbvavs3fy3ckxvfgvgyqzlidh2ea;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrdyaizn7s4sdua6zjwy2uigjjg7inme2zx2qz4cyp25wyxcghtnfa;STF-VOT-DES-SDB-O11-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-14 17:54:37.678000+00:00;2025-09-16 18:01:36.119000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaav7o3sn5yejmnzqoyq7mvpgbyg6ofexr3ln2ppadtudfu6gl5peua;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqlroahl4qxjse5mtrds5yqzirvbf42twdbjwwqzxybcza;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljr52vxamoacvsxkygmayx6vux6l5iy7u6kfifebb2xun6j6ecxfh4a;STF-SUP-DES-SDB-O11-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-12 22:45:45.651000+00:00;2025-09-16 17:40:58.735000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa2s7bo2ktt73osenjzsab2uwrk72qj6lmwcr26ncbqquva5xbfl5q;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqqgou6mdk6tckta7jv7drj7jzfuasyux6chhvpljkpgdq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrg4lx7ynqwdjbidneemesd3lmiwbrjlfajdibf5khi3m6jvw7cxza;TEC-SCA-CAL-VMA-O11-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-05 01:35:01.759000+00:00;2025-09-16 17:40:13.764000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa2s7bo2ktt73osenjzsab2uwrk72qj6lmwcr26ncbqquva5xbfl5q;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqumoi2ywyltt4atwvr3vk4p4gugjdvpg7tjoomgpo2fma;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrfk7abfaa7i7m4lrmril4yqq44j43em3kuzd3ik5vm5iz7t2pn4aa;TEC-SCA-CAL-VMA-O11-006;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-05 01:07:16.961000+00:00;2025-09-16 17:39:03.520000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa2s7bo2ktt73osenjzsab2uwrk72qj6lmwcr26ncbqquva5xbfl5q;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqh745cs367potzguzas6j5n2kazkbcxlgeovftozzdnnq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrg5uafxn2nssuydixjm5lfzynulscjtfmfeulccgqosojqatbwfuq;TEC-SCA-CAL-VMA-O11-003;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-05 01:06:55.889000+00:00;2025-09-16 18:02:03.042000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa2s7bo2ktt73osenjzsab2uwrk72qj6lmwcr26ncbqquva5xbfl5q;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqgasnwi43hngvqybsek3ak43o4hmkda3tbex7apcey3bq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrq5rnc3iguq2wkagcd7hvx4zfqozbxo5oem3t5s5ymw4t7kjzcqbq;TEC-SCA-CAL-VMA-O11-004;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-05 01:06:53.789000+00:00;2025-09-16 18:10:31.812000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa35raeuvx3cxe7mnpgxanqsz6kxclq4zsqqi6xc6yjg43jmj5fyza;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqttczrd44bszpsvg7jzmgudj23le53d5jh7gwx4som6vq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrmiutryjficqfcrbi7gllpnlv66kkrbogqhvgtpjnzdrjevuupdqa;COM-POL-PRO-VMA-O11-004;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-08 16:51:51.477000+00:00;2025-09-16 18:04:15.423000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa4fyiek2wytf6acqublcnqbum3j6pekx2u4nivcsgpof2hkmkvapq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqaatyhfchvk57ttw6qomh4ebrdxg3a7wqiy7oysfjy3cq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrk5mztmz2dikeqwxkh2tebqx44mt6iggpc7aeld6yd2ysdqd5g6ta;instance-20250711-1434;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-11 19:40:44.100000+00:00;2025-09-16 17:57:59.767000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaao3jodfosepv3metrhjdmvkqhj62w6szajhgacb3szuyfo67lurkq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqwyqihnhazdcpv462m7vdmc2uc7ov2wu6z4turfxltrja;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljr3iv4nljiqa3b4swnqcq7v7lywowncfvyi63zhlqjziu5g75npcfa;COM-RDD-DES-VMA-O11-004;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-09 21:38:57.114000+00:00;2025-09-16 18:07:02.911000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaao3jodfosepv3metrhjdmvkqhj62w6szajhgacb3szuyfo67lurkq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqzzq55c53ouhrimwefbcac5hv2nwepbw76x3pgnjy3b2q;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrcc4tjawafk7ryvg7eobg7m6fuc7qrgyunus5m3rqwf6aghsx6fua;COM-RDD-DES-VMA-O11-003;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-09 21:38:53.160000+00:00;2025-09-16 17:58:04.786000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaawl6swcutj65yzvqfxite7rgxwyd6yybto7dtpjnaqfckeglmxmxq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqpziu37batzfaaqc7sg3o7rxz2squvrw4xzuu4f3wrmja;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljriq4j3rzffl3ku6t3eeshu67lxgoz2wabhsn26psa6azeqrjoxoha;COM-SYN-CAL-VMA-O11-004;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-30 21:23:10.757000+00:00;2025-09-16 18:03:12.480000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaawl6swcutj65yzvqfxite7rgxwyd6yybto7dtpjnaqfckeglmxmxq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqjbmjq4lgkhn3oo2ruzvien6brjdcimdqoqy3qf5nj4ba;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrlxk42n7f4phxmufsmwuxubgqoxisuoyoxctoxy2beelmhtzsg25a;COM-SYN-CAL-VMA-O11-003;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-06-30 21:23:12.592000+00:00;2025-09-16 18:07:51.584000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa4fyiek2wytf6acqublcnqbum3j6pekx2u4nivcsgpof2hkmkvapq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqv3je2mg3jhnb57exhfqhynqejmidpli7u26blbqcez2a;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrdnyyhxlaf5m7vuqjqthmim73ltahvaw7ssq3m265hovc2vn3ma3a;COM-SFT-DES-SFTP-OCI1-001-VMA;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-19 04:53:26.453000+00:00;2025-09-16 18:03:55.342000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaalul665g5ejdlo5i5gxzyzsfjcwyiv3t2jfejbbwvvecz3o4qbilq;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqcmm4prukaz4rqkywh5mvhktvxsuiysv3v3wg46ga2ktq;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrfmsi4bsee63znxhzddxym7g62fvttd4rvii53upgrtehfqvbutea;STF-VOT-DES-VMA-O11-001;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-14 18:35:24.066000+00:00;2025-09-16 17:34:20.493000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
ocid1.compartment.oc1..aaaaaaaa35raeuvx3cxe7mnpgxanqsz6kxclq4zsqqi6xc6yjg43jmj5fyza;IAAS_CONFIGURATION_DETECTOR;VNIC_WITHOUT_NETWORK_SECURITY_GROUP;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqco3kp7vjdj4nwqjizsfvc2ep6u2juwd2qkmyarhp3b3a;COMPUTE;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.vnic.oc1.sa-saopaulo-1.abtxeljrri4uzoxoqnxy5xowadwnljyhc3czmkwtcup7ztjglu3obpnbxz7q;COM-POL-PRO-VMA-O11-005;Instance;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-08 16:52:00.008000+00:00;2025-09-16 18:14:38.284000+00:00;;A virtual network interface card (VNIC) is a networking component that enables a resource such as a compute instance to connect to a virtual cloud network (VCN). The VNIC determines how the instance connects with endpoints inside and outside the VCN. Each VNIC resides in a subnet in a VCN. An VNIC with an NSG may trigger a connectivity issue.;Ensure that the missing NSG association from this VNIC is expected.
